3.560511378964486551e-01,3.623628743915638939e-01,3.715597651186036132e-01,3.533795148024350130e-01,3.724450908464889132e-01,3.588720857188568703e-01,3.529510359772271011e-01,3.602996056515040402e-01,3.408290641891165706e-01,3.696158898635443779e-01,1.000000000000000000e+00,3.778437467599446986e-01,3.926387040243908833e-01,3.557604101251156670e-01,3.577080134431808167e-01,3.450499012318822833e-01,3.679941079974507478e-01,3.560546664651962900e-01,3.664854092253320150e-01,3.499086025139105383e-01,3.725343704140490764e-01,3.490358681670147067e-01,3.672199070851072111e-01,3.534679502818610652e-01,3.594863774910602716e-01,3.529889332734961749e-01,3.738020645904313044e-01,3.524817277487810596e-01
3.585870397179642954e-01,3.577816419004891113e-01,3.712242422512733730e-01,3.618635609080225191e-01,3.582666343893642358e-01,3.610114001005856332e-01,3.567268167164522885e-01,3.558637481578239004e-01,3.672367802229250522e-01,3.605211492169151932e-01,3.778437467599446986e-01,1.000000000000000000e+00,3.626327988535624769e-01,3.622667790788161035e-01,3.701858752685566190e-01,3.669348649396025897e-01,3.564435944129110689e-01,3.529322645116378943e-01,3.520498811220098001e-01,3.580501654480439111e-01,3.543305742820896942e-01,3.433288509226209428e-01,3.581063550279856011e-01,3.465956669646718113e-01,3.620636899759708260e-01,3.487835031696973065e-01,3.463191938991480034e-01,3.536151131704727835e-01
3.605384061082282376e-01,3.791962592263188880e-01,3.694897207432564779e-01,3.647705148603596625e-01,3.696826170001573653e-01,3.674769251128444658e-01,3.613742743585088846e-01,3.732132308985877112e-01,3.776672226401743271e-01,3.566807737068323769e-01,3.926387040243913273e-01,3.626327988535616442e-01,1.000000000000000000e+00,3.551142632482678363e-01,3.731813935294367446e-01,3.577566425913932813e-01,3.675152270057971959e-01,3.590533846990453526e-01,3.661252217946018295e-01,3.502655681087902262e-01,3.788059286468997144e-01,3.660962315106797149e-01,3.717264856197586842e-01,3.537123717332347761e-01,3.669488834085736784e-01,3.558733889899098335e-01,3.593544373443356421e-01,3.726607760573832362e-01
3.470385449504311826e-01,3.726733130771187064e-01,3.543811535772366517e-01,3.507737765600332791e-01,3.659266223370303828e-01,3.582678076563761693e-01,3.372528052345927785e-01,3.625743454786703457e-01,3.663509073928333248e-01,3.425445702232635115e-01,3.557604101251161111e-01,3.622667790788168807e-01,3.551142632482677253e-01,1.000000000000000000e+00,3.648518968825590902e-01,3.588404301881329972e-01,3.666426080809352950e-01,3.461413361953887824e-01,3.629086027220205235e-01,3.392112924501792803e-01,3.611810653098175283e-01,3.429370710694730207e-01,3.528469762228242379e-01,3.556819718287435039e-01,3.492551795274665416e-01,3.426243780781270121e-01,3.630793542336400725e-01,3.564296260287244666e-01
3.583348772468857857e-01,3.832753422071326632e-01,3.693856652888979353e-01,3.494141918263969915e-01,3.645542938579805492e-01,3.625162086518141091e-01,3.588974307978614053e-01,3.621918864011440808e-01,3.597256246582293260e-01,3.510526759953426779e-01,3.577080134431813163e-01,3.701858752685569520e-01,3.731813935294368001e-01,3.648518968825604225e-01,1.000000000000000000e+00,3.573744873337147410e-01,3.578547022637028618e-01,3.494601496551310027e-01,3.571597255820167516e-01,3.498316324105615882e-01,3.595495283082336679e-01,3.462506136354467356e-01,3.646369065109620333e-01,3.450784305707702559e-01,3.601051055260048872e-01,3.568111089831029203e-01,3.629104629751381816e-01,3.666192211485140851e-01
3.626809824245312286e-01,3.620200645569224274e-01,3.601818745834778346e-01,3.327533290232358443e-01,3.606223401583947830e-01,3.533014889950923387e-01,3.549154956555411466e-01,3.563383035059312087e-01,3.500888951515740422e-01,3.597065410583865641e-01,3.450499012318828385e-01,3.669348649396018125e-01,3.577566425913932813e-01,3.588404301881326641e-01,3.573744873337135197e-01,1.000000000000000000e+00,3.621510558248781098e-01,3.345156353467765853e-01,3.520666569421925240e-01,3.338380516344522375e-01,3.556164168192015862e-01,3.415893890481110362e-01,3.633975112989093481e-01,3.420568323523269783e-01,3.542921211007621363e-01,3.359259119861979781e-01,3.480440669627812289e-01,3.683608954554321580e-01
3.635235595759631622e-01,3.763231006621940433e-01,3.713587252807622474e-01,3.670896801140828836e-01,3.735720493656248808e-01,3.729982393732713120e-01,3.657030151892290415e-01,3.500701360185213828e-01,3.762650036587984470e-01,3.532871995782577712e-01,3.679941079974504148e-01,3.564435944129112355e-01,3.675152270057979731e-01,3.666426080809351840e-01,3.578547022637020292e-01,3.621510558248781653e-01,1.000000000000000000e+00,3.522527487003841440e-01,3.541107152694566440e-01,3.493556818745521264e-01,3.769995222277278124e-01,3.558310640939110203e-01,3.646340786995440064e-01,3.582318161445170457e-01,3.666937704234232154e-01,3.541391139230424812e-01,3.622196854157874180e-01,3.625921152260542790e-01
3.537501814527525545e-01,3.664780253568086232e-01,3.524417150679077793e-01,3.429311435847748335e-01,3.592750770613825084e-01,3.566662339413042559e-01,3.525032048212321523e-01,3.600523271932169478e-01,3.490916761985743966e-01,3.557133519919148945e-01,3.560546664651962900e-01,3.529322645116387269e-01,3.590533846990456857e-01,3.461413361953889489e-01,3.494601496551307807e-01,3.345156353467768073e-01,3.522527487003842550e-01,1.000000000000000000e+00,3.560458644472610512e-01,3.333598181536782112e-01,3.529949854436951751e-01,3.312864439576760911e-01,3.422614873842190764e-01,3.447599350521228234e-01,3.378732262788121110e-01,3.477793460619822419e-01,3.567227450289716661e-01,3.522176064563011244e-01
3.578873221728809395e-01,3.642448872768541679e-01,3.611373075746515671e-01,3.583406956308824998e-01,3.602453273558265390e-01,3.646994743452678933e-01,3.483699082887046217e-01,3.638012579485268572e-01,3.766330812070931011e-01,3.607499775424425903e-01,3.664854092253320705e-01,3.520498811220090229e-01,3.661252217946013854e-01,3.629086027220202459e-01,3.571597255820167516e-01,3.520666569421919134e-01,3.541107152694561444e-01,3.560458644472614398e-01,1.000000000000000000e+00,3.466495544561300490e-01,3.594470630662088828e-01,3.592613205798845244e-01,3.649179495780753291e-01,3.570901318220970344e-01,3.533837804967048801e-01,3.473126948005049730e-01,3.502528922253084209e-01,3.586239557330472838e-01
3.528570857270427186e-01,3.737784290230993789e-01,3.583495668442444604e-01,3.441803742575868519e-01,3.477579522978382909e-01,3.454329359328144888e-01,3.526065024778977652e-01,3.476524259489431889e-01,3.558008337698166934e-01,3.485479232448106535e-01,3.499086025139107603e-01,3.580501654480444662e-01,3.502655681087896711e-01,3.392112924501799465e-01,3.498316324105615882e-01,3.338380516344509052e-01,3.493556818745527925e-01,3.333598181536777116e-01,3.466495544561306041e-01,1.000000000000000000e+00,3.524923719964935254e-01,3.457269008964453105e-01,3.430320365961390672e-01,3.424535371211646639e-01,3.534905928707838818e-01,3.534264323949207198e-01,3.612985818482837841e-01,3.527328227187338516e-01
3.694064126084178890e-01,3.593053746054742925e-01,3.685966872100436831e-01,3.628551123997821870e-01,3.730849922551760511e-01,3.622170127989464694e-01,3.612946172793756183e-01,3.676692899719129493e-01,3.584267586438015241e-01,3.566596673138871521e-01,3.725343704140494094e-01,3.543305742820898052e-01,3.788059286469003806e-01,3.611810653098168622e-01,3.595495283082333904e-01,3.556164168192020858e-01,3.769995222277280345e-01,3.529949854436946755e-01,3.594470630662092159e-01,3.524923719964938029e-01,1.000000000000000000e+00,3.402736879705129391e-01,3.685144019593783460e-01,3.624402415873763106e-01,3.619550612205372220e-01,3.551501206086279949e-01,3.570038811846598659e-01,3.666735058564598582e-01
3.471246984943329172e-01,3.576960849015015653e-01,3.648435746008283354e-01,3.431504416158234205e-01,3.600349226044290973e-01,3.551900824038933258e-01,3.497643250340618515e-01,3.508375495936250643e-01,3.487890976667826770e-01,3.477277057696957496e-01,3.490358681670143182e-01,3.433288509226215535e-01,3.660962315106797149e-01,3.429370710694727431e-01,3.462506136354469022e-01,3.415893890481107587e-01,3.558310640939116865e-01,3.312864439576749254e-01,3.592613205798859677e-01,3.457269008964450885e-01,3.402736879705136608e-01,1.000000000000000000e+00,3.539049842665970558e-01,3.413931284341256145e-01,3.503869099192620795e-01,3.410128397953706703e-01,3.473480082532044988e-01,3.465746242480324257e-01
3.523084187821736712e-01,3.587428094826552449e-01,3.598845709936320247e-01,3.586922387017796865e-01,3.657383526980769739e-01,3.730927577950565177e-01,3.558312608787786435e-01,3.647117702578908105e-01,3.615883876517619333e-01,3.673419701914661939e-01,3.672199070851068226e-01,3.581063550279864893e-01,3.717264856197572964e-01,3.528469762228240714e-01,3.646369065109623109e-01,3.633975112989077938e-01,3.646340786995432293e-01,3.422614873842181327e-01,3.649179495780752736e-01,3.430320365961398443e-01,3.685144019593781795e-01,3.539049842665969448e-01,1.000000000000000000e+00,3.570011252352603970e-01,3.760003165467316055e-01,3.514488726279298980e-01,3.760968062733796025e-01,3.672842825848142145e-01
3.443659070572187564e-01,3.615285702098023357e-01,3.554603553662222803e-01,3.558606285483542075e-01,3.417600053842522190e-01,3.576332809598952167e-01,3.371563307415496591e-01,3.606567789189616402e-01,3.435383821312996688e-01,3.529250975177494198e-01,3.534679502818610652e-01,3.465956669646710897e-01,3.537123717332343875e-01,3.556819718287431709e-01,3.450784305707702004e-01,3.420568323523274223e-01,3.582318161445177673e-01,3.447599350521221018e-01,3.570901318220965348e-01,3.424535371211643309e-01,3.624402415873761441e-01,3.413931284341261141e-01,3.570011252352606745e-01,1.000000000000000000e+00,3.509406127586314761e-01,3.399602651603055303e-01,3.603769829841523831e-01,3.315847628702123240e-01
3.531727148891896095e-01,3.644667196627351391e-01,3.753952787649968981e-01,3.539096559068683479e-01,3.509531585398263376e-01,3.683421725886116826e-01,3.533262278632852693e-01,3.597550955962017238e-01,3.520796876740661663e-01,3.547168267681019560e-01,3.594863774910608267e-01,3.620636899759706040e-01,3.669488834085731788e-01,3.492551795274661530e-01,3.601051055260057199e-01,3.542921211007624138e-01,3.666937704234230488e-01,3.378732262788126106e-01,3.533837804967042695e-01,3.534905928707833267e-01,3.619550612205370554e-01,3.503869099192625236e-01,3.760003165467313835e-01,3.509406127586315316e-01,1.000000000000000000e+00,3.451032797498166382e-01,3.586679573046437364e-01,3.584237705734620305e-01
3.506128408346714243e-01,3.559970072305340127e-01,3.466612439210106644e-01,3.446005894249564716e-01,3.443644793270860816e-01,3.558108325530150995e-01,3.356566849212699322e-01,3.514887990916074068e-01,3.572510418872416049e-01,3.534796092712416127e-01,3.529889332734958418e-01,3.487835031696968624e-01,3.558733889899100000e-01,3.426243780781272341e-01,3.568111089831027538e-01,3.359259119861975895e-01,3.541391139230423701e-01,3.477793460619821309e-01,3.473126948005051950e-01,3.534264323949200537e-01,3.551501206086279949e-01,3.410128397953717250e-01,3.514488726279298980e-01,3.399602651603061965e-01,3.451032797498169158e-01,1.000000000000000000e+00,3.513712798211506838e-01,3.457934359601655405e-01
3.591260593800524314e-01,3.661598785798619304e-01,3.645890117381960227e-01,3.461727150108791506e-01,3.736004438247909065e-01,3.714699221555241571e-01,3.609318483013498891e-01,3.653718159515394470e-01,3.554915584957208941e-01,3.728931956067937370e-01,3.738020645904314154e-01,3.463191938991475038e-01,3.593544373443361972e-01,3.630793542336405166e-01,3.629104629751384592e-01,3.480440669627806738e-01,3.622196854157879176e-01,3.567227450289711110e-01,3.502528922253085875e-01,3.612985818482834510e-01,3.570038811846597548e-01,3.473480082532037772e-01,3.760968062733809902e-01,3.603769829841517169e-01,3.586679573046436253e-01,3.513712798211506838e-01,1.000000000000000000e+00,3.583334134006092575e-01
3.493400337245444187e-01,3.792466737275224653e-01,3.703259313067366332e-01,3.467099868755835756e-01,3.604123261560938096e-01,3.594867955265958481e-01,3.567968840598124691e-01,3.500069595923955279e-01,3.530555955588877692e-01,3.529826266937077794e-01,3.524817277487801714e-01,3.536151131704727280e-01,3.726607760573826811e-01,3.564296260287241336e-01,3.666192211485138075e-01,3.683608954554317694e-01,3.625921152260547786e-01,3.522176064563004028e-01,3.586239557330467287e-01,3.527328227187340737e-01,3.666735058564599692e-01,3.465746242480329808e-01,3.672842825848144366e-01,3.315847628702128791e-01,3.584237705734621415e-01,3.457934359601657071e-01,3.583334134006099236e-01,1.000000000000000000e+00
